urun_adi,ay_key,ort_fiyat,en_dusuk,en_yuksek,ithal_mi,hassasiyet_katsayisi,mevsim_faktoru,ay_start,yil,ay,ceyrek,ay_sin,ay_cos,fiyat_spread,urun_kod,fiyat_lag1,fiyat_lag2,fiyat_lag3,fiyat_lag6,fiyat_lag12,roll3_ort,roll3_std,roll6_ort,roll6_std,momentum_pct,fiyat_diff_1,fiyat_diff_2,diff_lag1,diff_lag2,diff_roll3_ort,diff_roll3_std,son_yon,son3_yon_toplam,volatilite_3,hedef_abs,hedef_aylik,konya_ort_sicaklik,konya_toplam_yagis,konya_nem,antalya_ort_sicaklik,dolar_kuru,mazot_fiyati,aylik_tufe,lojistik
kabak (bal),2023-12,10.071428571428571,6.714285714285714,13.428571428571429,0,1.2,0,2023-12-01,2023,12,4,-2.4492935982947064e-16,1.0,6.714285714285714,87,9.5,6.5,6.5,4.833333333333333,,7.5,1.7320508075688772,6.722222222222221,1.5153535218873173,0.06015037593984962,0.5714285714285712,3.571428571428571,3.0,0.0,1.0,1.7320508075688772,1.0,1.0,0.2309401076758503,8.61111111111111,-1.4603174603174605,5.516129032258065,0.8354838709677419,76.19354838709677,12.69032258064516,28.955806451612904,44.0,2.93,1.2740554838709677
kabak (bal),2024-01,8.61111111111111,5.222222222222222,12.0,0,1.2,0,2024-01-01,2024,1,1,0.49999999999999994,0.8660254037844387,6.777777777777778,87,10.071428571428571,9.5,6.5,6.5,,8.69047619047619,1.9184035312841607,7.595238095238095,1.7063307492541822,-0.1449960598896769,-1.4603174603174605,-0.8888888888888893,0.5714285714285712,3.0,1.1904761904761905,1.5929265413026412,-1.0,2.0,0.22074780359982124,8.5,-0.11111111111111072,3.5935483870967744,1.3580645161290323,74.0,11.72258064516129,30.06451612903226,47.0,6.7,1.413032258064516
kabak (bal),2024-02,8.5,5.0,12.0,0,1.2,0,2024-02-01,2024,2,1,0.8660254037844386,0.5000000000000001,7.0,87,8.61111111111111,10.071428571428571,9.5,6.5,,9.394179894179894,0.735887350294762,7.947089947089946,1.65211841430694,-0.012903225806451535,-0.11111111111111072,-1.5714285714285712,-1.4603174603174605,0.5714285714285712,0.7037037037037036,2.2330988546562383,-1.0,1.0,0.07833438986522671,10.0,1.5,5.375862068965517,0.3310344827586207,68.27586206896552,11.710344827586209,30.57758620689655,48.5,4.5,1.4830129310344828
kabak (bal),2024-03,10.0,5.0,15.0,0,1.2,0,2024-03-01,2024,3,1,1.0,6.123233995736766e-17,10.0,87,8.5,8.61111111111111,10.071428571428571,6.5,,9.060846560846562,0.8769512072157002,8.28042328042328,1.496158402003874,0.17647058823529416,1.5,1.3888888888888893,-0.11111111111111072,-1.4603174603174605,-0.3333333333333333,1.033941498062619,1.0,-1.0,0.09678468797884222,10.0,0.0,8.003225806451614,0.6322580645161291,56.064516129032256,13.441935483870967,31.12,50.0,3.2,1.556
kabak (bal),2024-04,10.0,5.0,15.0,0,1.2,0,2024-04-01,2024,4,2,0.8660254037844387,-0.4999999999999998,10.0,87,10.0,8.5,8.61111111111111,6.5,4.5,9.037037037037038,0.8357988219553175,8.863756613756612,1.3369981443371037,0.0,0.0,1.5,1.5,-0.11111111111111072,-0.023809523809523725,1.482088405535964,0.0,-1.0,0.0924859352163671,10.0,0.0,16.193333333333335,1.0133333333333332,45.3,19.52,31.538666666666664,54.0,3.2,1.703088
kabak (bal),2024-10,10.0,6.0,14.0,0,1.2,0,2024-10-01,2024,10,4,-0.8660254037844386,0.5000000000000001,8.0,87,10.0,10.0,8.5,9.5,4.5,9.5,0.8660254037844396,9.447089947089946,0.7210904557462025,0.0,0.0,0.0,0.0,1.5,0.4629629629629631,0.8998170824634322,0.0,0.0,0.0911605688194147,10.0,0.0,13.412903225806453,0.016129032258064516,53.096774193548384,21.161290322580644,34.30516129032258,63.0,2.9,2.1612251612903224
kabak (bal),2024-11,10.0,6.0,14.0,0,1.2,0,2024-11-01,2024,11,4,-0.5000000000000004,0.8660254037844384,8.0,87,10.0,10.0,10.0,10.071428571428571,4.833333333333333,10.0,0.0,9.53042328042328,0.7564523267311319,0.0,0.0,0.0,0.0,0.0,0.5,0.8660254037844382,0.0,1.0,0.0,10.0,0.0,6.3533333333333335,0.8400000000000001,69.9,14.836666666666668,34.53066666666667,64.0,2.2,2.2099626666666667
kabak (bal),2024-12,10.0,6.0,14.0,0,1.2,0,2024-12-01,2024,12,4,-2.4492935982947064e-16,1.0,8.0,87,10.0,10.0,10.0,8.61111111111111,6.5,10.0,0.0,9.518518518518517,0.7467350056909579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,4.1,1.4387096774193548,84.2258064516129,11.82258064516129,35.031612903225806,65.0,1.0,2.2770548387096774
kabak (bal),2025-01,15.0,10.666666666666666,19.333333333333332,0,1.2,0,2025-01-01,2025,1,1,0.49999999999999994,0.8660254037844387,8.666666666666666,87,10.0,10.0,10.0,8.5,6.5,10.0,0.0,9.75,0.61237243569579,0.5,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.375,3.375,3.6838709677419357,0.7483870967741936,80.51612903225806,11.429032258064517,35.4958064516129,65.5,5.0,2.3249753225806447
kabak (bal),2025-02,18.375,14.75,22.0,0,1.2,0,2025-02-01,2025,2,1,0.8660254037844386,0.5000000000000001,7.25,87,15.0,10.0,10.0,10.0,6.5,11.666666666666666,2.886751345948129,10.833333333333334,2.0412414523193148,0.2250000000000001,3.375,8.375,5.0,0.0,1.6666666666666667,2.8867513459481287,1.0,1.0,0.24743582965269678,18.5,0.125,0.13214285714285712,0.6107142857142858,64.78571428571429,8.207142857142857,35.8,66.0,2.5,2.3627999999999996
kabak (bal),2025-03,18.5,15.0,22.0,0,1.2,0,2025-03-01,2025,3,1,1.0,6.123233995736766e-17,7.0,87,18.375,15.0,10.0,10.0,6.5,14.458333333333334,4.213692956698831,12.229166666666666,3.6145683236960213,0.006802721088435382,0.125,3.5,3.375,5.0,2.7916666666666665,2.550530990467148,1.0,2.0,0.2914369768321958,18.5,0.0,9.46774193548387,0.9645161290322581,52.645161290322584,14.703225806451613,36.1441935483871,67.0,2.5,2.4216609677419356
kabak (bal),2025-04,18.5,15.0,22.0,0,1.2,0,2025-04-01,2025,4,2,0.8660254037844387,-0.4999999999999998,7.0,87,18.5,18.375,15.0,10.0,9.5,17.291666666666668,1.9856254262406423,13.645833333333334,4.186598161594526,0.0,0.0,0.125,0.125,3.375,2.8333333333333335,2.4822285014344128,0.0,3.0,0.11483134995126605,22.5,4.0,10.783333333333333,1.3066666666666669,59.86666666666667,15.18,36.557,67.5,3.0,2.4675975
kabak (bal),2025-09,22.5,15.0,30.0,0,1.2,0,2025-09-01,2025,9,3,-1.0,-1.8369701987210297e-16,15.0,87,18.5,18.5,18.375,10.0,10.071428571428571,18.458333333333332,0.07216878364868194,15.0625,4.144084639579652,0.21621621621621623,4.0,4.0,0.0,0.125,1.1666666666666667,1.9134937505341714,1.0,2.0,0.003909821236045974,24.0,1.5,20.486666666666668,0.2533333333333333,39.93333333333333,26.709999999999997,38.68666666666666,72.0,2.5,2.7854399999999995
kabak (bal),2025-10,24.0,15.0,33.0,0,1.2,0,2025-10-01,2025,10,4,-0.8660254037844386,0.5000000000000001,18.0,87,22.5,18.5,18.5,10.0,8.61111111111111,19.833333333333332,2.3094010767585034,17.145833333333332,4.231146909133111,0.06666666666666665,1.5,5.5,4.0,0.0,1.375,2.274175674832531,1.0,2.0,0.11644039042479849,27.5,3.5,14.100000000000001,0.45483870967741935,56.935483870967744,19.88064516129032,39.26838709677419,72.5,2.0,2.846958064516129
kabak (bal),2025-11,27.5,15.0,40.0,0,1.2,0,2025-11-01,2025,11,4,-0.5000000000000004,0.8660254037844384,25.0,87,24.0,22.5,18.5,15.0,8.5,21.666666666666668,2.843120351538664,19.479166666666668,3.248477207349112,0.14583333333333326,3.5,5.0,1.5,4.0,1.8333333333333333,2.0207259421636894,1.0,2.0,0.13122093930178447,27.5,0.0,11.34,0.7566666666666667,55.4,16.67,39.881,73.0,2.0,2.9113130000000003
kabak (bal),2025-12,27.5,15.0,40.0,0,1.2,0,2025-12-01,2025,12,4,-2.4492935982947064e-16,1.0,25.0,87,27.5,24.0,22.5,18.375,10.0,24.666666666666668,2.5658007197234416,21.5625,3.768081408356252,0.0,0.0,3.5,3.5,1.5,3.0,1.3228756555322945,0.0,3.0,0.10401894809689628,27.5,0.0,3.954838709677419,2.0387096774193547,78.38709677419355,11.709677419354838,40.2616129032258,74.0,2.0,2.979359354838709
kabak (bal),2026-01,27.5,15.0,40.0,0,1.2,0,2026-01-01,2026,1,1,0.49999999999999994,0.8660254037844387,25.0,87,27.5,27.5,24.0,18.5,10.0,26.333333333333332,2.0207259421636894,23.083333333333332,4.054832507843784,0.0,0.0,0.0,0.0,3.5,1.6666666666666667,1.755942292142122,0.0,2.0,0.07673642818343125,27.5,0.0,2.3,1.9709677419354839,74.6774193548387,9.845161290322581,40.59645161290322,75.0,3.0,3.044733870967742
kabak (bal),2026-02,27.5,15.0,40.0,0,1.2,0,2026-02-01,2026,2,1,0.8660254037844386,0.5000000000000001,25.0,87,27.5,27.5,27.5,18.5,10.0,27.5,0.0,24.583333333333332,3.6662878592203767,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,2.020725942163689,0.0,1.0,0.0,27.5,0.0,5.521428571428571,2.585714285714286,73.39285714285714,12.37142857142857,41.13071428571429,76.0,2.5,3.125934285714286
kabak (beyaz),2022-02,14.071428571428571,9.571428571428571,18.571428571428573,0,1.2,0,2022-02-01,2022,2,1,0.8660254037844386,0.5000000000000001,9.000000000000002,88,8.944444444444445,,,,,,,,,0.5732031943212066,5.1269841269841265,,,,,,1.0,0.0,,9.61111111111111,-4.4603174603174605,1.2107142857142856,2.2964285714285713,75.64285714285714,10.328571428571427,13.680714285714286,23.5,4.8,0.32149678571428575
kabak (beyaz),2022-03,9.61111111111111,6.444444444444445,12.777777777777779,0,1.2,0,2022-03-01,2022,3,1,1.0,6.123233995736766e-17,6.333333333333334,88,14.071428571428571,8.944444444444445,,,,11.507936507936508,3.6253252432262673,11.507936507936508,3.6253252432262673,-0.31697687535250985,-4.4603174603174605,0.6666666666666661,5.1269841269841265,,,,-1.0,1.0,0.31502826251483423,7.125,-2.4861111111111107,0.6161290322580646,2.435483870967742,65.93548387096774,9.387096774193548,14.706129032258064,26.0,5.5,0.38235935483870964
kabak (beyaz),2022-04,7.125,4.375,9.875,0,1.2,0,2022-04-01,2022,4,2,0.8660254037844387,-0.4999999999999998,5.5,88,9.61111111111111,14.071428571428571,8.944444444444445,,,10.875661375661375,2.787616739845599,10.875661375661375,2.787616739845599,-0.25867052023121384,-2.4861111111111107,-6.946428571428571,-4.4603174603174605,5.1269841269841265,0.33333333333333304,6.779245965661503,-1.0,0.0,0.2563169855659539,4.535714285714286,-2.5892857142857144,14.139999999999999,0.28,37.8,17.029999999999998,14.697000000000001,27.0,7.3,0.39681900000000003
kabak (beyaz),2022-05,4.535714285714286,2.7857142857142856,6.285714285714286,0,1.2,0,2022-05-01,2022,5,2,0.49999999999999994,-0.8660254037844387,3.5,88,7.125,9.61111111111111,14.071428571428571,,,10.269179894179894,3.519660262997981,9.937996031746032,2.9491360171352654,-0.3634085213032582,-2.5892857142857144,-5.075396825396825,-2.4861111111111107,-4.4603174603174605,-0.6064814814814815,5.0624938113448685,-1.0,-1.0,0.34274015055406376,4.25,-0.2857142857142856,15.73225806451613,1.2,51.03225806451613,22.251612903225805,15.886774193548387,28.5,2.98,0.45277306451612903
kabak (beyaz),2022-06,4.25,2.5,6.0,0,1.2,1,2022-06-01,2022,6,2,1.2246467991473532e-16,-1.0,3.5,88,4.535714285714286,7.125,9.61111111111111,,,7.090608465608465,2.537873187738189,8.857539682539683,3.5156766131677846,-0.06299212598425197,-0.2857142857142856,-2.875,-2.5892857142857144,-2.4861111111111107,-3.1785714285714284,1.1112227126492624,-1.0,-3.0,0.3579203674899862,4.333333333333333,0.08333333333333304,20.92,1.2233333333333334,50.86666666666667,25.823333333333334,16.748666666666665,30.0,4.95,0.5024599999999999
kabak (beyaz),2022-07,4.333333333333333,2.6666666666666665,6.0,0,1.2,1,2022-07-01,2022,7,3,-0.4999999999999997,-0.8660254037844388,3.3333333333333335,88,4.25,4.535714285714286,7.125,8.944444444444445,,5.303571428571428,1.583859114276756,8.089616402116402,3.6641810307893135,0.019607843137254832,0.08333333333333304,-0.20238095238095255,-0.2857142857142856,-2.5892857142857144,-1.787037037037037,1.3012066524632226,1.0,-3.0,0.29864010235521327,4.3125,-0.020833333333333037,23.193548387096776,0.022580645161290325,38.12903225806452,30.493548387096773,17.71741935483871,33.0,2.37,0.5846748387096775
kabak (beyaz),2022-08,4.3125,2.5,6.125,0,1.2,1,2022-08-01,2022,8,3,-0.8660254037844385,-0.5000000000000004,3.625,88,4.333333333333333,4.25,4.535714285714286,14.071428571428571,,4.373015873015873,0.14693260779025855,7.321097883597884,3.923425043581736,-0.004807692307692291,-0.020833333333333037,0.0625,0.08333333333333304,-0.2857142857142856,-0.9305555555555557,1.448305334137768,-1.0,-1.0,0.03359983408633862,6.09375,1.78125,26.358064516129033,0.0,35.70967741935484,28.032258064516128,17.996129032258064,30.0,1.46,0.5398838709677419
kabak (beyaz),2022-09,6.09375,3.9375,8.25,0,1.2,0,2022-09-01,2022,9,3,-1.0,-1.8369701987210297e-16,4.3125,88,4.3125,4.333333333333333,4.25,9.61111111111111,,4.298611111111111,0.04336804165551566,5.694609788359788,2.2171258894990697,0.4130434782608696,1.78125,1.760416666666667,-0.020833333333333037,0.08333333333333304,-0.07440476190476186,0.19026681200505205,1.0,-1.0,0.010088849755079572,8.75,2.65625,20.826666666666664,0.05,38.1,25.726666666666667,18.282666666666668,29.0,3.08,0.5301973333333334
kabak (beyaz),2022-10,8.75,5.875,11.625,0,1.2,0,2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,5.75,88,6.09375,4.3125,4.333333333333333,7.125,,4.913194444444444,1.022444165595001,5.108382936507937,1.2113294197597733,0.4358974358974359,2.65625,4.4375,1.78125,-0.020833333333333037,0.6145833333333334,1.011704505744856,1.0,1.0,0.2081017100292299,10.125,1.375,13.538709677419355,0.5419354838709678,58.645161290322584,21.335483870967742,18.61258064516129,28.5,3.54,0.5304585483870968
kabak (beyaz),2022-11,10.125,7.25,13.0,0,1.2,0,2022-11-01,2022,11,4,-0.5000000000000004,0.8660254037844384,5.75,88,8.75,6.09375,4.3125,4.535714285714286,,6.385416666666667,2.233081647820638,5.37921626984127,1.7939409748127324,0.15714285714285725,1.375,4.03125,2.65625,1.78125,1.4722222222222223,1.3650338526869872,1.0,1.0,0.34971588611872956,9.777777777777779,-0.34722222222222143,9.066666666666666,0.37,60.766666666666666,16.01,18.642999999999997,30.0,2.88,0.55929
kabak (beyaz),2022-12,9.777777777777779,7.0,12.555555555555555,0,1.2,0,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,5.555555555555555,88,10.125,8.75,6.09375,4.25,,8.322916666666666,2.049278963643881,6.310763888888889,2.5571626042335946,-0.03429355281207125,-0.34722222222222143,1.0277777777777786,1.375,2.65625,1.9375,0.6547602137424041,-1.0,3.0,0.24622125220251886,12.0,2.2222222222222214,5.041935483870968,0.6096774193548387,74.06451612903226,12.858064516129033,18.69161290322581,31.0,1.18,0.5794400000000001
kabak (beyaz),2023-01,12.0,8.0,16.0,0,1.2,0,2023-01-01,2023,1,1,0.49999999999999994,0.8660254037844387,8.0,88,9.777777777777779,10.125,8.75,4.333333333333333,8.944444444444445,9.550925925925926,0.7150192808704298,7.232060185185186,2.6599292933849976,0.22727272727272707,2.2222222222222214,1.875,-0.34722222222222143,1.375,1.2280092592592595,1.5071217786936644,1.0,1.0,0.07486387041590539,16.4375,4.4375,2.6225806451612903,0.35161290322580646,64.70967741935483,10.55483870967742,18.826451612903227,28.0,6.65,0.5271406451612904
kabak (beyaz),2023-02,16.4375,10.75,22.125,0,1.2,0,2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,11.375,88,12.0,9.777777777777779,10.125,4.3125,14.071428571428571,10.63425925925926,1.1954399383032759,8.509837962962964,2.8252594800758084,0.36979166666666674,4.4375,6.659722222222221,2.2222222222222214,-0.34722222222222143,1.0833333333333333,1.3093178649987691,1.0,1.0,0.11241402989704292,13.4375,-3.0,-0.9607142857142856,1.0107142857142857,65.60714285714286,8.717857142857143,18.93035714285714,29.0,3.15,0.5489803571428571
kabak (beyaz),2023-03,13.4375,9.375,17.5,0,1.2,0,2023-03-01,2023,3,1,1.0,6.123233995736766e-17,8.125,88,16.4375,12.0,9.777777777777779,6.09375,9.61111111111111,12.738425925925926,3.390712263721267,10.530671296296296,3.482471274261213,-0.18250950570342206,-3.0,1.4375,4.4375,2.2222222222222214,2.1041666666666665,2.394544742034472,-1.0,1.0,0.2661798469793908,12.333333333333334,-1.104166666666666,8.016129032258064,2.2935483870967746,62.12903225806452,13.538709677419355,18.961290322580645,29.0,2.29,0.5498774193548387
kabak (beyaz),2023-04,12.333333333333334,8.333333333333334,16.333333333333332,0,1.2,0,2023-04-01,2023,4,2,0.8660254037844387,-0.4999999999999998,7.999999999999998,88,13.4375,16.4375,12.0,8.75,7.125,13.958333333333334,2.2641338483696902,11.754629629629628,2.842990305752169,-0.08217054263565882,-1.104166666666666,-4.104166666666666,-3.0,4.4375,1.2199074074074072,3.8187141557725868,-1.0,1.0,0.16220660406230616,9.357142857142858,-2.9761904761904763,10.93,1.21,55.266666666666666,15.236666666666668,19.28966666666667,30.0,2.39,0.57869
kabak (beyaz),2023-05,9.357142857142858,6.285714285714286,12.428571428571429,0,1.2,0,2023-05-01,2023,5,2,0.49999999999999994,-0.8660254037844387,6.142857142857143,88,12.333333333333334,13.4375,16.4375,10.125,4.535714285714286,14.069444444444445,2.12380821699903,12.351851851851853,2.432283777117293,-0.24131274131274127,-2.9761904761904763,-4.080357142857142,-1.104166666666666,-3.0,0.11111111111111131,3.8648126242251863,-1.0,-1.0,0.1509518179900594,11.5,2.1428571428571423,15.225806451612904,2.3741935483870966,58.83870967741935,19.5,19.67806451612903,30.5,0.04,0.6001809677419354
kabak (beyaz),2023-06,11.5,8.0,15.0,0,1.2,1,2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,7.0,88,9.357142857142858,12.333333333333334,13.4375,9.777777777777779,4.25,11.709325396825397,2.1105373798952263,12.223875661375663,2.5880945586690602,0.2290076335877862,2.1428571428571423,-0.8333333333333339,-2.9761904761904763,-1.104166666666666,-2.3601190476190474,1.0877518148782743,1.0,-3.0,0.18024414800765806,11.5,0.0,19.34,1.6933333333333336,59.666666666666664,23.903333333333332,23.41433333333333,32.0,3.92,0.7492586666666666
kabak (beyaz),2023-07,11.5,8.0,15.0,0,1.2,1,2023-07-01,2023,7,3,-0.4999999999999997,-0.8660254037844388,7.0,88,11.5,9.357142857142858,12.333333333333334,12.0,4.333333333333333,11.063492063492063,1.5353604858851704,12.510912698412698,2.3468032203943294,0.0,0.0,2.1428571428571423,2.1428571428571423,-2.9761904761904763,-0.6458333333333334,2.590118571581735,0.0,-1.0,0.13877720317183032,11.5,0.0,24.980645161290322,0.054838709677419356,33.61290322580645,31.116129032258065,26.796129032258065,35.0,9.49,0.9378645161290323
kabak (beyaz),2023-08,11.5,8.0,15.0,0,1.2,1,2023-08-01,2023,8,3,-0.8660254037844385,-0.5000000000000004,7.0,88,11.5,11.5,9.357142857142858,16.4375,4.3125,10.785714285714285,1.2371791482634875,12.427579365079366,2.377253575368518,0.0,0.0,0.0,0.0,2.1428571428571423,-0.27777777777777796,2.570803862975479,0.0,0.0,0.11470535149462799,11.5,0.0,28.154838709677417,0.0032258064516129032,27.483870967741936,28.635483870967743,27.037419354838708,38.0,9.09,1.0274219354838707
kabak (beyaz),2023-09,11.5,8.0,15.0,0,1.2,0,2023-09-01,2023,9,3,-1.0,-1.8369701987210297e-16,7.0,88,11.5,11.5,11.5,13.4375,6.09375,11.5,0.0,11.604662698412698,1.3397359252109418,0.0,0.0,0.0,0.0,0.0,0.7142857142857141,1.2371791482634833,0.0,1.0,0.0,10.88888888888889,-0.6111111111111107,20.62,0.52,39.46666666666667,26.896666666666665,27.046,40.0,4.75,1.08184
kabak (beyaz),2023-10,10.88888888888889,7.333333333333333,14.444444444444445,0,1.2,0,2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,7.111111111111112,88,11.5,11.5,11.5,12.333333333333334,8.75,11.5,0.0,11.281746031746032,1.0000472400028544,-0.0531400966183575,-0.6111111111111107,-0.6111111111111107,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,13.555555555555555,2.666666666666666,15.429032258064517,0.43548387096774194,52.29032258064516,21.774193548387096,27.45387096774194,42.0,3.43,1.1530625806451615
kabak (beyaz),2023-11,13.555555555555555,9.222222222222221,17.88888888888889,0,1.2,0,2023-11-01,2023,11,4,-0.5000000000000004,0.8660254037844384,8.666666666666668,88,10.88888888888889,11.5,11.5,9.357142857142858,10.125,11.296296296296298,0.3528251645047708,11.041005291005291,0.8603762743714455,0.2448979591836733,2.666666666666666,2.0555555555555554,-0.6111111111111107,0.0,-0.20370370370370358,0.352825164504771,1.0,-1.0,0.031233703087307576,28.285714285714285,14.73015873015873,10.51,2.0633333333333335,66.7,16.96,28.503666666666668,43.0,3.28,1.2256576666666668
kabak (beyaz),2023-12,28.285714285714285,16.857142857142858,39.714285714285715,0,1.2,0,2023-12-01,2023,12,4,-2.4492935982947064e-16,1.0,22.857142857142858,88,13.555555555555555,10.88888888888889,11.5,11.5,9.777777777777779,11.981481481481481,1.3970132750031334,11.74074074074074,0.9220660287185835,1.0866510538641685,14.73015873015873,17.396825396825395,2.666666666666666,-0.6111111111111107,0.6851851851851851,1.743004831783721,1.0,0.0,0.11659770765095705,28.333333333333332,0.04761904761904745,5.516129032258065,0.8354838709677419,76.19354838709677,12.69032258064516,28.955806451612904,44.0,2.93,1.2740554838709677
kabak (beyaz),2024-01,28.333333333333332,20.0,36.666666666666664,0,1.2,0,2024-01-01,2024,1,1,0.49999999999999994,0.8660254037844387,16.666666666666664,88,28.285714285714285,13.555555555555555,10.88888888888889,11.5,12.0,17.57671957671958,9.369615975894385,14.53835978835979,6.796604862614877,0.0016835016835017313,0.04761904761904745,14.777777777777777,14.73015873015873,2.666666666666666,5.595238095238095,8.079049328036533,1.0,1.0,0.5330696626863451,24.38888888888889,-3.944444444444443,3.5935483870967744,1.3580645161290323,74.0,11.72258064516129,30.06451612903226,47.0,6.7,1.413032258064516
kabak (beyaz),2024-02,24.38888888888889,18.333333333333332,30.444444444444443,0,1.2,0,2024-02-01,2024,2,1,0.8660254037844386,0.5000000000000001,12.11111111111111,88,28.333333333333332,28.285714285714285,13.555555555555555,11.5,16.4375,23.39153439153439,8.518240818372757,17.343915343915345,8.541803104072901,-0.13921568627450975,-3.944444444444443,-3.8968253968253954,0.04761904761904745,14.73015873015873,5.814814814814814,7.831179378251693,-1.0,3.0,0.36415913021317603,16.25,-8.13888888888889,5.375862068965517,0.3310344827586207,68.27586206896552,11.710344827586209,30.57758620689655,48.5,4.5,1.4830129310344828
kabak (beyaz),2024-03,16.25,10.0,22.5,0,1.2,0,2024-03-01,2024,3,1,1.0,6.123233995736766e-17,12.5,88,24.38888888888889,28.333333333333332,28.285714285714285,11.5,13.4375,27.002645502645503,2.263704843921006,19.49206349206349,8.397679015631896,-0.33371298405466976,-8.13888888888889,-12.083333333333332,-3.944444444444443,0.04761904761904745,3.611111111111111,9.834076352009522,-1.0,1.0,0.08383270608426965,15.142857142857142,-1.1071428571428577,8.003225806451614,0.6322580645161291,56.064516129032256,13.441935483870967,31.12,50.0,3.2,1.556
kabak (beyaz),2024-04,15.142857142857142,10.0,20.285714285714285,0,1.2,0,2024-04-01,2024,4,2,0.8660254037844387,-0.4999999999999998,10.285714285714285,88,16.25,24.38888888888889,28.333333333333332,10.88888888888889,12.333333333333334,22.990740740740744,6.1618057251295015,20.283730158730158,7.687425374033255,-0.06813186813186811,-1.1071428571428577,-9.246031746031747,-8.13888888888889,-3.944444444444443,-4.011904761904762,4.09367087336668,-1.0,-1.0,0.2680124922730512,17.555555555555557,2.412698412698415,16.193333333333335,1.0133333333333332,45.3,19.52,31.538666666666664,54.0,3.2,1.703088
kabak (beyaz),2024-05,17.555555555555557,12.444444444444445,22.666666666666668,0,1.2,0,2024-05-01,2024,5,2,0.49999999999999994,-0.8660254037844387,10.222222222222223,88,15.142857142857142,16.25,24.38888888888889,13.555555555555555,9.357142857142858,18.593915343915345,5.049032592164368,20.99272486772487,6.7916424567577955,0.15932914046121605,2.412698412698415,1.3055555555555571,-1.1071428571428577,-8.13888888888889,-4.396825396825396,3.537633313149034,1.0,-3.0,0.2715421953244833,15.0,-2.555555555555557,15.709677419354838,2.254838709677419,58.935483870967744,21.183870967741935,31.866129032258065,56.0,0.0,1.7845032258064517
kabak (beyaz),2024-06,15.0,10.0,20.0,0,1.2,1,2024-06-01,2024,6,2,1.2246467991473532e-16,-1.0,10.0,88,17.555555555555557,15.142857142857142,16.25,28.285714285714285,11.5,16.316137566137566,1.207708177044553,21.659391534391535,6.074010456661301,-0.14556962025316467,-2.555555555555557,-0.14285714285714235,2.412698412698415,-1.1071428571428577,-2.2777777777777772,5.372316840415505,-1.0,-1.0,0.07401924457605853,12.5625,-2.4375,25.38,0.21,34.733333333333334,29.509999999999998,32.45733333333333,58.0,1.6,1.8825253333333332
kabak (beyaz),2024-07,12.5625,7.125,18.0,0,1.2,1,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,10.875,88,15.0,17.555555555555557,15.142857142857142,28.333333333333332,11.5,15.899470899470899,1.4359889734623887,19.44510582010582,5.576539970175833,-0.16249999999999998,-2.4375,-4.993055555555557,-2.555555555555557,2.412698412698415,-0.4166666666666667,2.5550841278671634,-1.0,-1.0,0.09031677736585407,13.166666666666666,0.6041666666666661,25.583870967741937,0.3064516129032258,40.03225806451613,31.403225806451612,32.80225806451613,60.0,3.2,1.968135483870968
kabak (beyaz),2024-08,13.166666666666666,6.777777777777778,19.555555555555557,0,1.2,1,2024-08-01,2024,8,3,-0.8660254037844385,-0.5000000000000004,12.777777777777779,88,12.5625,15.0,17.555555555555557,24.38888888888889,11.5,15.039351851851853,2.496760375246118,16.816633597883598,4.059691303656978,0.04809286898839127,0.6041666666666661,-1.833333333333334,-2.4375,-2.555555555555557,-0.8601190476190474,2.8349576495899367,1.0,-1.0,0.16601515808932166,20.22222222222222,7.055555555555555,25.280645161290323,0.07096774193548387,37.516129032258064,30.003225806451614,33.25645161290323,62.0,2.5,2.0619
kabak (beyaz),2024-09,20.22222222222222,12.222222222222221,28.22222222222222,0,1.2,0,2024-09-01,2024,9,3,-1.0,-1.8369701987210297e-16,16.0,88,13.166666666666666,12.5625,15.0,16.25,11.5,13.576388888888888,1.2693525070038578,14.946263227513228,1.8654202678004543,0.5358649789029537,7.055555555555555,7.659722222222221,0.6041666666666661,-2.4375,-1.4629629629629637,1.7911596684324127,1.0,-1.0,0.09349706445450412,32.083333333333336,11.861111111111114,20.126666666666665,1.1700000000000002,53.233333333333334,25.41,33.548,62.5,3.0,2.09675
