tarih,urun_adi,birim,en_dusuk,en_yuksek,ithal_mi,hassasiyet_katsayisi,mevsim_faktoru,ort_fiyat
2022-08-25,marul (aysberk)adet,Adet,2.5,5.0,0,1.6,0,3.75
2022-08-25,marul (mor)adet,Adet,3.0,5.0,0,1.6,0,4.0
2022-08-25,marul (muhtelif)adet,Adet,2.5,4.0,0,1.6,0,3.25
2022-08-25,maydonoz (bağ),Demet,1.5,2.5,0,1.6,0,2.0
2022-08-25,muz (i̇thal),Kg,25.0,34.0,1,1.3,1,29.5
2022-08-25,muz (yerli),Kg,14.0,22.0,1,1.3,1,18.0
2022-08-25,nane(bağ),Demet,1.0,2.5,0,1.6,0,1.75
2022-08-25,nektari̇,Kg,10.0,20.0,0,1.2,0,15.0
2022-08-25,patates,Kg,7.0,8.5,0,1.0,1,7.75
2022-08-25,patlican (kemer),Kg,3.0,8.5,0,1.3,1,5.75
2022-08-25,patlican (topak),Kg,3.0,7.0,0,1.3,1,5.0
2022-08-25,portakal (muhtelif),Kg,9.0,14.0,0,1.0,0,11.5
2022-08-25,roka(bağ),Demet,1.5,3.0,0,1.2,0,2.25
2022-08-25,salatalik (muhtelif),Kg,2.5,6.5,0,1.5,1,4.5
2022-08-25,salatalik (silor),Kg,4.0,7.5,0,1.5,1,5.75
2022-08-25,sarimsak (kuru),Kg,18.0,30.0,0,1.0,0,24.0
2022-08-25,semi̇z otu(bağ),Demet,1.5,3.5,0,1.2,0,2.5
2022-08-25,sogan  ( yeşil ),Kg,7.0,9.0,0,1.0,1,8.0
2022-08-25,sogan (kuru),Kg,4.0,7.0,0,1.0,1,5.5
2022-08-25,sogan (kırmızı),Kg,10.0,15.0,0,1.0,1,12.5
2022-08-25,tere,Demet,1.0,2.5,0,1.2,0,1.75
2022-08-25,turp (  muhtelif ),Kg,4.0,6.0,0,1.2,0,5.0
2022-08-25,zencefi̇l (taze ),Kg,50.0,65.0,0,1.2,0,57.5
2022-08-25,çi̇lek,Kg,16.0,25.0,0,1.2,0,20.5
2022-08-25,üzüm (muhtelif),Kg,7.0,11.0,0,1.4,1,9.0
2022-08-25,üzüm (siyah),Kg,7.0,15.0,0,1.4,1,11.0
2022-08-25,üzüm (çekirdeksiz),Kg,7.0,12.0,0,1.4,1,9.5
2022-08-25,şeftali̇ (muhtelif),Kg,5.0,11.0,0,1.6,1,8.0
2022-08-29,ananas,Kg,24.0,30.0,1,1.2,0,27.0
2022-08-29,armut (deveci),Kg,11.0,17.0,0,1.1,1,14.0
2022-08-29,armut (muhtelif),Kg,12.0,20.0,0,1.1,1,16.0
2022-08-29,avakado,Adet,12.0,20.0,0,1.2,0,16.0
2022-08-29,bi̇ber (cin),Kg,8.0,23.0,0,1.2,0,15.5
2022-08-29,bi̇ber (dolma),Kg,5.0,10.0,0,1.2,0,7.5
2022-08-29,bi̇ber (köy),Kg,5.0,8.0,0,1.2,0,6.5
2022-08-29,bi̇ber (kıl),Kg,8.0,13.0,0,1.2,0,10.5
2022-08-29,bi̇ber (sivri),Kg,5.0,8.0,0,1.2,0,6.5
2022-08-29,bi̇ber (çarli),Kg,5.0,10.0,0,1.2,0,7.5
2022-08-29,bi̇ber salçalık (kapya),Kg,8.0,13.0,0,1.2,0,10.5
2022-08-29,brokoli̇,Kg,7.0,10.0,0,1.5,0,8.5
2022-08-29,dere otu (bağ),Demet,1.0,2.5,0,1.7,0,1.75
2022-08-29,domates (ii),Kg,3.0,5.0,0,1.5,1,4.0
2022-08-29,domates (köy),Kg,6.0,12.0,0,1.5,1,9.0
2022-08-29,domates (muhtelif),Kg,3.5,9.0,0,1.5,1,6.25
2022-08-29,domates (salkım),Kg,5.0,10.0,0,1.5,1,7.5
2022-08-29,domates (çeri),Kg,10.0,16.0,0,1.5,1,13.0
2022-08-29,ekşi̇ ot (bağ),Demet,1.0,2.2,0,1.2,0,1.6
2022-08-29,elma (golden),Kg,7.0,10.0,0,1.1,0,8.5
2022-08-29,elma (muhtelif),Kg,9.0,13.0,0,1.1,0,11.0
2022-08-29,elma (starking),Kg,9.0,13.0,0,1.1,0,11.0
2022-08-29,eri̇k ( anjelika ),Kg,5.0,15.0,0,1.2,0,10.0
2022-08-29,fasulye (muhtelif),Kg,10.0,18.0,0,1.3,0,14.0
2022-08-29,fesleğen(reyhan)bağ,Demet,2.0,4.0,0,1.2,0,3.0
2022-08-29,havuç,Kg,5.0,7.5,0,1.1,1,6.25
2022-08-29,hirtlak,Kg,3.0,9.0,0,1.2,0,6.0
2022-08-29,hi̇ndi̇stan cevi̇zi̇(adet),Adet,15.0,20.0,0,1.2,0,17.5
2022-08-29,ispanak,Kg,3.5,9.0,0,1.7,0,6.25
2022-08-29,kabak (beyaz),Kg,2.5,7.0,0,1.2,1,4.75
2022-08-29,kabak (kara),Kg,3.5,7.0,0,1.2,1,5.25
2022-08-29,karnabahar,Kg,4.0,7.0,0,1.4,0,5.5
2022-08-29,karpuz (muhtelif),Kg,1.0,2.0,0,1.0,1,1.5
2022-08-29,kavun (muhtelif),Kg,3.0,5.0,0,1.2,1,4.0
2022-08-29,ki̇vi̇,Kg,15.0,30.0,0,1.2,0,22.5
2022-08-29,lahana (beyaz),Kg,2.5,6.0,0,1.2,0,4.25
2022-08-29,lahana (mor),Kg,3.0,7.0,0,1.2,0,5.0
2022-08-29,li̇mon,Kg,7.0,14.0,0,1.2,0,10.5
2022-08-29,mandali̇n (muhtelif),Kg,1.0,2.5,0,1.2,0,1.75
2022-08-29,mantar (kültür),Kg,27.0,35.0,0,1.2,0,31.0
2022-08-29,marul (aysberk)adet,Adet,2.5,5.0,0,1.6,0,3.75
2022-08-29,marul (mor)adet,Adet,3.0,5.0,0,1.6,0,4.0
2022-08-29,marul (muhtelif)adet,Adet,2.5,4.0,0,1.6,0,3.25
2022-08-29,maydonoz (bağ),Demet,1.5,2.5,0,1.6,0,2.0
2022-08-29,muz (i̇thal),Kg,28.0,37.0,1,1.3,1,32.5
2022-08-29,muz (yerli),Kg,16.0,23.0,1,1.3,1,19.5
2022-08-29,nane(bağ),Demet,1.0,2.5,0,1.6,0,1.75
2022-08-29,nektari̇,Kg,10.0,20.0,0,1.2,0,15.0
2022-08-29,patates,Kg,7.0,8.5,0,1.0,1,7.75
2022-08-29,patlican (kemer),Kg,4.5,9.5,0,1.3,1,7.0
2022-08-29,patlican (topak),Kg,4.5,9.5,0,1.3,1,7.0
2022-08-29,portakal (muhtelif),Kg,9.0,14.0,0,1.0,0,11.5
2022-08-29,roka(bağ),Demet,1.5,3.0,0,1.2,0,2.25
2022-08-29,salatalik (muhtelif),Kg,2.5,6.5,0,1.5,1,4.5
2022-08-29,salatalik (silor),Kg,4.0,7.5,0,1.5,1,5.75
2022-08-29,sarimsak (kuru),Kg,18.0,30.0,0,1.0,0,24.0
2022-08-29,semi̇z otu(bağ),Demet,1.5,3.5,0,1.2,0,2.5
2022-08-29,sogan  ( yeşil ),Kg,7.0,9.0,0,1.0,1,8.0
2022-08-29,sogan (kuru),Kg,4.0,7.0,0,1.0,1,5.5
2022-08-29,sogan (kırmızı),Kg,10.0,15.0,0,1.0,1,12.5
2022-08-29,tere,Demet,1.0,2.5,0,1.2,0,1.75
2022-08-29,turp (  muhtelif ),Kg,10.0,16.0,0,1.2,0,13.0
2022-08-29,zencefi̇l (taze ),Kg,50.0,60.0,0,1.2,0,55.0
2022-08-29,çi̇lek,Kg,16.0,25.0,0,1.2,0,20.5
2022-08-29,üzüm (muhtelif),Kg,7.0,11.0,0,1.4,1,9.0
2022-08-29,üzüm (siyah),Kg,5.0,10.0,0,1.4,1,7.5
2022-08-29,üzüm (çekirdeksiz),Kg,3.0,4.5,0,1.4,1,3.75
2022-08-29,şeftali̇ (muhtelif),Kg,5.0,11.0,0,1.6,1,8.0
2022-09-01,ananas,Kg,24.0,32.0,1,1.2,0,28.0
2022-09-01,armut (deveci),Kg,11.0,17.0,0,1.1,1,14.0
2022-09-01,armut (muhtelif),Kg,12.0,20.0,0,1.1,1,16.0
2022-09-01,avakado,Adet,12.0,20.0,0,1.2,0,16.0
2022-09-01,bi̇ber (cin),Kg,8.0,23.0,0,1.2,0,15.5
2022-09-01,bi̇ber (dolma),Kg,7.0,13.0,0,1.2,0,10.0
2022-09-01,bi̇ber (köy),Kg,5.0,8.0,0,1.2,0,6.5
2022-09-01,bi̇ber (kıl),Kg,8.0,13.0,0,1.2,0,10.5
2022-09-01,bi̇ber (sivri),Kg,5.0,8.0,0,1.2,0,6.5
2022-09-01,bi̇ber (çarli),Kg,5.0,10.0,0,1.2,0,7.5
2022-09-01,brokoli̇,Kg,7.0,10.0,0,1.5,0,8.5
2022-09-01,dere otu (bağ),Demet,1.2,2.5,0,1.7,0,1.85
2022-09-01,domates (ii),Kg,3.0,5.0,0,1.5,1,4.0
2022-09-01,domates (köy),Kg,6.0,12.0,0,1.5,1,9.0
2022-09-01,domates (muhtelif),Kg,3.5,9.0,0,1.5,1,6.25
2022-09-01,domates (salkım),Kg,7.0,12.0,0,1.5,1,9.5
2022-09-01,domates (çeri),Kg,10.0,16.0,0,1.5,1,13.0
2022-09-01,ekşi̇ ot (bağ),Demet,1.0,2.2,0,1.2,0,1.6
2022-09-01,elma (golden),Kg,7.0,10.0,0,1.1,1,8.5
2022-09-01,elma (muhtelif),Kg,9.0,13.0,0,1.1,1,11.0
2022-09-01,elma (starking),Kg,9.0,13.0,0,1.1,1,11.0
2022-09-01,eri̇k ( anjelika ),Kg,5.0,15.0,0,1.2,0,10.0
2022-09-01,fasulye (muhtelif),Kg,10.0,18.0,0,1.3,0,14.0
2022-09-01,fesleğen(reyhan)bağ,Demet,2.0,4.0,0,1.2,0,3.0
2022-09-01,havuç,Kg,5.0,7.5,0,1.1,1,6.25
2022-09-01,hirtlak,Kg,3.0,9.0,0,1.2,0,6.0
2022-09-01,hi̇ndi̇stan cevi̇zi̇(adet),Adet,15.0,20.0,0,1.2,0,17.5
2022-09-01,ispanak,Kg,3.5,9.0,0,1.7,0,6.25
2022-09-01,kabak (beyaz),Kg,2.5,7.0,0,1.2,0,4.75
2022-09-01,kabak (kara),Kg,3.5,7.0,0,1.2,0,5.25
2022-09-01,karnabahar,Kg,4.0,7.0,0,1.4,0,5.5
2022-09-01,karpuz (muhtelif),Kg,1.2,2.5,0,1.0,1,1.85
2022-09-01,kavun (muhtelif),Kg,3.0,5.0,0,1.2,1,4.0
2022-09-01,ki̇vi̇,Kg,15.0,30.0,0,1.2,0,22.5
2022-09-01,lahana (beyaz),Kg,2.5,6.0,0,1.2,0,4.25
2022-09-01,lahana (mor),Kg,3.0,7.0,0,1.2,0,5.0
2022-09-01,li̇mon,Kg,7.0,14.0,0,1.2,0,10.5
2022-09-01,li̇mon(yatak),Kg,10.0,18.0,0,1.2,0,14.0
2022-09-01,mandali̇n (muhtelif),Kg,2.5,4.0,0,1.2,0,3.25
2022-09-01,mantar (kültür),Kg,27.0,35.0,0,1.2,0,31.0
2022-09-01,marul (aysberk)adet,Adet,2.5,5.0,0,1.6,0,3.75
2022-09-01,marul (mor)adet,Adet,3.0,5.0,0,1.6,0,4.0
2022-09-01,maydonoz (bağ),Demet,0.8,1.5,0,1.6,0,1.15
2022-09-01,muz (i̇thal),Kg,28.0,37.0,1,1.3,1,32.5
2022-09-01,muz (yerli),Kg,16.0,23.0,1,1.3,1,19.5
2022-09-01,nane(bağ),Demet,1.0,2.5,0,1.6,0,1.75
2022-09-01,nektari̇,Kg,10.0,20.0,0,1.2,0,15.0
2022-09-01,patates,Kg,7.0,8.5,0,1.0,1,7.75
2022-09-01,patlican (kemer),Kg,4.5,9.5,0,1.3,1,7.0
2022-09-01,patlican (topak),Kg,4.5,9.5,0,1.3,1,7.0
2022-09-01,portakal (muhtelif),Kg,9.0,14.0,0,1.0,0,11.5
2022-09-01,roka(bağ),Demet,1.5,3.0,0,1.2,0,2.25
2022-09-01,salatalik (muhtelif),Kg,2.5,6.5,0,1.5,1,4.5
2022-09-01,salatalik (silor),Kg,4.0,7.5,0,1.5,1,5.75
2022-09-01,sarimsak (kuru),Kg,18.0,30.0,0,1.0,0,24.0
2022-09-01,sogan  ( yeşil ),Kg,7.0,9.0,0,1.0,1,8.0
2022-09-01,sogan (kuru),Kg,4.0,7.0,0,1.0,1,5.5
2022-09-01,sogan (kırmızı),Kg,10.0,15.0,0,1.0,1,12.5
2022-09-01,tere,Demet,1.0,2.5,0,1.2,0,1.75
2022-09-01,turp (  muhtelif ),Kg,3.0,5.0,0,1.2,0,4.0
2022-09-01,zencefi̇l (taze ),Kg,50.0,60.0,0,1.2,0,55.0
2022-09-01,çi̇lek,Kg,16.0,25.0,0,1.2,0,20.5
2022-09-01,üzüm (muhtelif),Kg,7.0,11.0,0,1.4,1,9.0
2022-09-01,üzüm (siyah),Kg,7.0,15.0,0,1.4,1,11.0
2022-09-01,üzüm (çekirdeksiz),Kg,7.0,12.0,0,1.4,1,9.5
2022-09-01,şeftali̇ (muhtelif),Kg,5.0,11.0,0,1.6,0,8.0
2022-09-05,ananas,Kg,24.0,32.0,1,1.2,0,28.0
2022-09-05,armut (deveci),Kg,11.0,17.0,0,1.1,1,14.0
2022-09-05,armut (muhtelif),Kg,12.0,20.0,0,1.1,1,16.0
2022-09-05,avakado,Adet,12.0,20.0,0,1.2,0,16.0
2022-09-05,bi̇ber (cin),Kg,8.0,23.0,0,1.2,0,15.5
2022-09-05,bi̇ber (dolma),Kg,7.0,15.0,0,1.2,0,11.0
2022-09-05,bi̇ber (köy),Kg,7.0,11.0,0,1.2,0,9.0
2022-09-05,bi̇ber (kıl),Kg,8.0,13.0,0,1.2,0,10.5
2022-09-05,bi̇ber (sivri),Kg,7.0,10.0,0,1.2,0,8.5
2022-09-05,bi̇ber (çarli),Kg,5.0,10.0,0,1.2,0,7.5
2022-09-05,bi̇ber salçalık (kapya),Kg,8.0,13.0,0,1.2,0,10.5
2022-09-05,brokoli̇,Kg,7.0,10.0,0,1.5,0,8.5
2022-09-05,dere otu (bağ),Demet,1.2,2.5,0,1.7,0,1.85
2022-09-05,domates (ii),Kg,3.0,5.0,0,1.5,1,4.0
2022-09-05,domates (köy),Kg,6.0,12.0,0,1.5,1,9.0
2022-09-05,domates (muhtelif),Kg,3.5,9.0,0,1.5,1,6.25
2022-09-05,domates (salkım),Kg,7.0,13.0,0,1.5,1,10.0
2022-09-05,domates (çeri),Kg,10.0,16.0,0,1.5,1,13.0
2022-09-05,ekşi̇ ot (bağ),Demet,1.0,2.2,0,1.2,0,1.6
2022-09-05,elma (golden),Kg,7.0,10.0,0,1.1,1,8.5
2022-09-05,elma (muhtelif),Kg,9.0,13.0,0,1.1,1,11.0
2022-09-05,elma (starking),Kg,9.0,13.0,0,1.1,1,11.0
2022-09-05,eri̇k ( anjelika ),Kg,5.0,15.0,0,1.2,0,10.0
2022-09-05,fasulye (muhtelif),Kg,10.0,15.0,0,1.3,0,12.5
2022-09-05,fesleğen(reyhan)bağ,Demet,2.0,4.0,0,1.2,0,3.0
2022-09-05,havuç,Kg,2.5,6.0,0,1.1,1,4.25
2022-09-05,hirtlak,Kg,3.0,9.0,0,1.2,0,6.0
2022-09-05,hi̇ndi̇stan cevi̇zi̇(adet),Adet,15.0,20.0,0,1.2,0,17.5
2022-09-05,ispanak,Kg,3.0,9.0,0,1.7,0,6.0
2022-09-05,kabak (beyaz),Kg,3.5,8.0,0,1.2,0,5.75
2022-09-05,kabak (kara),Kg,3.5,8.0,0,1.2,0,5.75
2022-09-05,karnabahar,Kg,4.0,7.0,0,1.4,0,5.5
2022-09-05,karpuz (muhtelif),Kg,1.2,2.5,0,1.0,1,1.85
2022-09-05,kavun (muhtelif),Kg,3.0,5.0,0,1.2,1,4.0
2022-09-05,ki̇vi̇,Kg,15.0,30.0,0,1.2,0,22.5
2022-09-05,lahana (beyaz),Kg,2.5,6.0,0,1.2,0,4.25
2022-09-05,lahana (mor),Kg,3.0,7.0,0,1.2,0,5.0
2022-09-05,li̇mon,Kg,7.0,14.0,0,1.2,0,10.5
2022-09-05,li̇mon(yatak),Kg,10.0,18.0,0,1.2,0,14.0
2022-09-05,mandali̇n (muhtelif),Kg,2.5,4.0,0,1.2,0,3.25
2022-09-05,mantar (kültür),Kg,27.0,35.0,0,1.2,0,31.0
2022-09-05,marul (aysberk)adet,Adet,2.5,5.0,0,1.6,0,3.75
2022-09-05,marul (mor)adet,Adet,3.0,5.0,0,1.6,0,4.0
2022-09-05,maydonoz (bağ),Demet,0.8,1.5,0,1.6,0,1.15
2022-09-05,muz (i̇thal),Kg,28.0,37.0,1,1.3,1,32.5
2022-09-05,muz (yerli),Kg,16.0,24.0,1,1.3,1,20.0
2022-09-05,nane(bağ),Demet,1.0,2.5,0,1.6,0,1.75
2022-09-05,nektari̇,Kg,10.0,16.0,0,1.2,0,13.0
2022-09-05,patates,Kg,4.5,6.5,0,1.0,1,5.5
2022-09-05,patlican (kemer),Kg,4.5,9.5,0,1.3,1,7.0
2022-09-05,patlican (topak),Kg,4.5,9.5,0,1.3,1,7.0
2022-09-05,portakal (muhtelif),Kg,9.0,14.0,0,1.0,0,11.5
2022-09-05,roka(bağ),Demet,1.5,3.0,0,1.2,0,2.25
2022-09-05,salatalik (muhtelif),Kg,2.5,6.5,0,1.5,1,4.5
2022-09-05,salatalik (silor),Kg,4.0,7.5,0,1.5,1,5.75
2022-09-05,sarimsak (kuru),Kg,18.0,30.0,0,1.0,0,24.0
2022-09-05,semi̇z otu(bağ),Demet,1.5,3.5,0,1.2,0,2.5
2022-09-05,sogan  ( yeşil ),Kg,7.0,9.0,0,1.0,1,8.0
2022-09-05,sogan (kuru),Kg,4.0,7.0,0,1.0,1,5.5
2022-09-05,sogan (kırmızı),Kg,10.0,15.0,0,1.0,1,12.5
2022-09-05,tere,Demet,1.0,2.5,0,1.2,0,1.75
2022-09-05,turp (  muhtelif ),Kg,3.0,5.0,0,1.2,0,4.0
2022-09-05,zencefi̇l (taze ),Kg,50.0,60.0,0,1.2,0,55.0
2022-09-05,çi̇lek,Kg,16.0,25.0,0,1.2,0,20.5
2022-09-05,üzüm (muhtelif),Kg,7.0,11.0,0,1.4,1,9.0
2022-09-05,üzüm (siyah),Kg,7.0,15.0,0,1.4,1,11.0
2022-09-05,üzüm (çekirdeksiz),Kg,7.0,10.0,0,1.4,1,8.5
2022-09-05,şeftali̇ (muhtelif),Kg,5.0,11.0,0,1.6,0,8.0
2022-09-09,ananas,Kg,24.0,32.0,1,1.2,0,28.0
2022-09-09,armut (deveci),Kg,11.0,17.0,0,1.1,1,14.0
2022-09-09,armut (muhtelif),Kg,12.0,20.0,0,1.1,1,16.0
2022-09-09,avakado,Adet,12.0,20.0,0,1.2,0,16.0
2022-09-09,bi̇ber (cin),Kg,8.0,23.0,0,1.2,0,15.5
2022-09-09,bi̇ber (dolma),Kg,7.0,15.0,0,1.2,0,11.0
2022-09-09,bi̇ber (köy),Kg,6.0,11.0,0,1.2,0,8.5
2022-09-09,bi̇ber (kıl),Kg,8.0,13.0,0,1.2,0,10.5
2022-09-09,bi̇ber (sivri),Kg,6.0,10.0,0,1.2,0,8.0
2022-09-09,bi̇ber (çarli),Kg,5.0,10.0,0,1.2,0,7.5
2022-09-09,bi̇ber salçalık (kapya),Kg,8.0,13.0,0,1.2,0,10.5
2022-09-09,brokoli̇,Kg,7.0,10.0,0,1.5,0,8.5
2022-09-09,dere otu (bağ),Demet,1.2,2.5,0,1.7,0,1.85
2022-09-09,domates (ii),Kg,3.0,5.0,0,1.5,1,4.0
2022-09-09,domates (köy),Kg,6.0,12.0,0,1.5,1,9.0
2022-09-09,domates (muhtelif),Kg,3.5,9.0,0,1.5,1,6.25
2022-09-09,domates (salkım),Kg,7.0,13.0,0,1.5,1,10.0
2022-09-09,domates (çeri),Kg,10.0,16.0,0,1.5,1,13.0
2022-09-09,ekşi̇ ot (bağ),Demet,1.0,2.2,0,1.2,0,1.6
2022-09-09,elma (golden),Kg,7.0,10.0,0,1.1,1,8.5
2022-09-09,elma (muhtelif),Kg,9.0,13.0,0,1.1,1,11.0
2022-09-09,elma (starking),Kg,9.0,13.0,0,1.1,1,11.0
2022-09-09,eri̇k ( anjelika ),Kg,5.0,15.0,0,1.2,0,10.0
2022-09-09,fasulye (muhtelif),Kg,10.0,15.0,0,1.3,0,12.5
2022-09-09,fesleğen(reyhan)bağ,Demet,2.0,4.0,0,1.2,0,3.0
2022-09-09,havuç,Kg,2.5,6.0,0,1.1,1,4.25
2022-09-09,hirtlak,Kg,3.0,9.0,0,1.2,0,6.0
2022-09-09,hi̇ndi̇stan cevi̇zi̇(adet),Adet,15.0,20.0,0,1.2,0,17.5
2022-09-09,ispanak,Kg,3.5,9.0,0,1.7,0,6.25
2022-09-09,kabak (beyaz),Kg,3.5,8.0,0,1.2,0,5.75
2022-09-09,kabak (kara),Kg,3.5,8.0,0,1.2,0,5.75
2022-09-09,karnabahar,Kg,4.0,7.0,0,1.4,0,5.5
2022-09-09,karpuz (muhtelif),Kg,1.2,2.5,0,1.0,1,1.85
2022-09-09,kavun (muhtelif),Kg,3.0,5.0,0,1.2,1,4.0
2022-09-09,ki̇vi̇,Kg,15.0,30.0,0,1.2,0,22.5
2022-09-09,lahana (beyaz),Kg,2.5,6.0,0,1.2,0,4.25
2022-09-09,lahana (mor),Kg,3.0,7.0,0,1.2,0,5.0
2022-09-09,li̇mon,Kg,7.0,14.0,0,1.2,0,10.5
2022-09-09,li̇mon(yatak),Kg,10.0,18.0,0,1.2,0,14.0
2022-09-09,mantar (kültür),Kg,27.0,35.0,0,1.2,0,31.0
2022-09-09,marul (aysberk)adet,Adet,2.5,5.0,0,1.6,0,3.75
2022-09-09,marul (mor)adet,Adet,3.0,5.0,0,1.6,0,4.0
2022-09-09,marul (muhtelif)adet,Adet,2.5,4.0,0,1.6,0,3.25
2022-09-09,maydonoz (bağ),Demet,0.8,1.0,0,1.6,0,0.9
2022-09-09,muz (i̇thal),Kg,28.0,37.0,1,1.3,1,32.5
2022-09-09,muz (yerli),Kg,16.0,24.0,1,1.3,1,20.0
2022-09-09,nektari̇,Kg,10.0,20.0,0,1.2,0,15.0
2022-09-09,patates,Kg,4.5,6.5,0,1.0,1,5.5
2022-09-09,patlican (kemer),Kg,4.5,9.5,0,1.3,1,7.0
2022-09-09,patlican (topak),Kg,4.5,9.5,0,1.3,1,7.0
2022-09-09,portakal (muhtelif),Kg,9.0,14.0,0,1.0,0,11.5
2022-09-09,roka(bağ),Demet,1.5,3.0,0,1.2,0,2.25
2022-09-09,salatalik (muhtelif),Kg,2.5,6.5,0,1.5,1,4.5
2022-09-09,salatalik (silor),Kg,4.0,7.5,0,1.5,1,5.75
2022-09-09,sarimsak (kuru),Kg,18.0,30.0,0,1.0,0,24.0
2022-09-09,semi̇z otu(bağ),Demet,1.5,3.5,0,1.2,0,2.5
2022-09-09,sogan (kuru),Kg,4.0,7.0,0,1.0,1,5.5
2022-09-09,sogan (kırmızı),Kg,10.0,15.0,0,1.0,1,12.5
2022-09-09,tere,Demet,1.0,2.5,0,1.2,0,1.75
2022-09-09,turp (  muhtelif ),Kg,3.0,5.0,0,1.2,0,4.0
2022-09-09,zencefi̇l (taze ),Kg,50.0,60.0,0,1.2,0,55.0
2022-09-09,çi̇lek,Kg,16.0,25.0,0,1.2,0,20.5
2022-09-09,üzüm (muhtelif),Kg,7.0,11.0,0,1.4,1,9.0
2022-09-09,üzüm (siyah),Kg,7.0,15.0,0,1.4,1,11.0
2022-09-09,üzüm (çekirdeksiz),Kg,7.0,10.0,0,1.4,1,8.5
2022-09-09,şeftali̇ (muhtelif),Kg,5.0,11.0,0,1.6,0,8.0
2022-09-12,ananas,Kg,26.0,34.0,1,1.2,0,30.0
2022-09-12,armut (deveci),Kg,11.0,17.0,0,1.1,1,14.0
2022-09-12,armut (muhtelif),Kg,12.0,20.0,0,1.1,1,16.0
2022-09-12,avakado,Adet,12.0,20.0,0,1.2,0,16.0
2022-09-12,bi̇ber (cin),Kg,8.0,23.0,0,1.2,0,15.5
2022-09-12,bi̇ber (dolma),Kg,9.0,16.0,0,1.2,0,12.5
2022-09-12,bi̇ber (köy),Kg,8.0,13.0,0,1.2,0,10.5
2022-09-12,bi̇ber (kıl),Kg,10.0,15.0,0,1.2,0,12.5
2022-09-12,bi̇ber (sivri),Kg,8.0,13.0,0,1.2,0,10.5
2022-09-12,bi̇ber (çarli),Kg,5.0,10.0,0,1.2,0,7.5
2022-09-12,bi̇ber salçalık (kapya),Kg,9.0,14.0,0,1.2,0,11.5
2022-09-12,brokoli̇,Kg,7.0,10.0,0,1.5,0,8.5
2022-09-12,dere otu (bağ),Demet,1.2,2.5,0,1.7,0,1.85
2022-09-12,domates (köy),Kg,6.0,12.0,0,1.5,1,9.0
2022-09-12,domates (muhtelif),Kg,3.5,9.0,0,1.5,1,6.25
2022-09-12,domates (salkım),Kg,7.0,13.0,0,1.5,1,10.0
2022-09-12,domates (çeri),Kg,12.0,20.0,0,1.5,1,16.0
2022-09-12,ekşi̇ ot (bağ),Demet,1.3,2.5,0,1.2,0,1.9
2022-09-12,elma (golden),Kg,7.0,10.0,0,1.1,1,8.5
2022-09-12,elma (muhtelif),Kg,6.0,11.0,0,1.1,1,8.5
2022-09-12,elma (starking),Kg,6.0,11.0,0,1.1,1,8.5
2022-09-12,eri̇k ( anjelika ),Kg,5.0,16.0,0,1.2,0,10.5
2022-09-12,fasulye (muhtelif),Kg,10.0,15.0,0,1.3,0,12.5
2022-09-12,fesleğen(reyhan)bağ,Demet,2.0,4.0,0,1.2,0,3.0
2022-09-12,havuç,Kg,2.5,6.0,0,1.1,1,4.25
2022-09-12,hirtlak,Kg,3.0,9.0,0,1.2,0,6.0
2022-09-12,hi̇ndi̇stan cevi̇zi̇(adet),Adet,15.0,20.0,0,1.2,0,17.5
2022-09-12,ispanak,Kg,3.5,9.0,0,1.7,0,6.25
2022-09-12,kabak (beyaz),Kg,3.5,8.0,0,1.2,0,5.75
2022-09-12,kabak (kara),Kg,3.5,8.0,0,1.2,0,5.75
2022-09-12,karnabahar,Kg,2.0,6.0,0,1.4,0,4.0
2022-09-12,karpuz (muhtelif),Kg,1.2,2.5,0,1.0,1,1.85
2022-09-12,kavun (muhtelif),Kg,3.0,5.0,0,1.2,1,4.0
2022-09-12,ki̇vi̇,Kg,15.0,35.0,0,1.2,0,25.0
2022-09-12,lahana (beyaz),Kg,2.0,5.0,0,1.2,0,3.5
2022-09-12,lahana (mor),Kg,3.0,6.0,0,1.2,0,4.5
2022-09-12,li̇mon,Kg,7.0,14.0,0,1.2,0,10.5
2022-09-12,li̇mon(yatak),Kg,10.0,18.0,0,1.2,0,14.0
2022-09-12,mantar (kültür),Kg,27.0,35.0,0,1.2,0,31.0
2022-09-12,marul (aysberk)adet,Adet,4.0,6.0,0,1.6,0,5.0
2022-09-12,marul (mor)adet,Adet,3.5,6.0,0,1.6,0,4.75
2022-09-12,marul (muhtelif)adet,Adet,3.5,5.0,0,1.6,0,4.25
2022-09-12,maydonoz (bağ),Demet,0.8,1.5,0,1.6,0,1.15
2022-09-12,muz (i̇thal),Kg,28.0,37.0,1,1.3,1,32.5
2022-09-12,muz (yerli),Kg,16.0,25.0,1,1.3,1,20.5
2022-09-12,nane(bağ),Demet,1.3,2.5,0,1.6,0,1.9
2022-09-12,nektari̇,Kg,10.0,20.0,0,1.2,0,15.0
2022-09-12,patates,Kg,5.0,7.5,0,1.0,1,6.25
2022-09-12,patlican (kemer),Kg,4.5,9.5,0,1.3,1,7.0
2022-09-12,patlican (topak),Kg,4.5,9.5,0,1.3,1,7.0
2022-09-12,portakal (muhtelif),Kg,9.0,14.0,0,1.0,0,11.5
2022-09-12,roka(bağ),Demet,1.5,3.0,0,1.2,0,2.25
